horse_id,source_race_id,source_date,source_class_score,next_starts_available,wins_within_1,wins_within_2,wins_within_3,same_or_higher_class_win_within_1,same_or_higher_class_win_within_2,same_or_higher_class_win_within_3
2022100658,2025-1214-07-05-04-10,2025-12-14,0.8265727758407593,1,1,1,1,1,1,1
2022100658,2026-0301-09-01-04-09,2026-03-01,0.8275298476219177,0,0,0,0,0,0,0
2022100660,2025-1013-08-03-05-12,2025-10-13,0.793552577495575,3,0,0,0,0,0,0
2022100660,2026-0125-08-01-09-06,2026-01-25,0.7947853207588196,3,0,0,0,0,0,0
2022100749,2025-1214-06-05-04-08,2025-12-14,0.793552577495575,3,1,1,1,1,1,1
2022100749,2026-0105-06-01-02-04,2026-01-05,0.7947853207588196,3,0,0,0,0,0,0
2022100785,2025-1130-08-04-08-05,2025-11-30,0.7959884405136108,0,0,0,0,0,0,0
2022100905,2025-1025-05-04-08-07,2025-10-25,0.793552577495575,2,1,1,1,1,1,1
2022100905,2026-0606-05-03-01-11,2026-06-06,0.835942804813385,0,0,0,0,0,0,0
2022101043,2025-1214-07-05-04-08,2025-12-14,0.793552577495575,3,1,1,1,1,1,1
2022101117,2026-0125-10-01-02-03,2026-01-25,0.7947853207588196,3,0,0,0,0,0,0
2022101139,2026-0426-08-03-02-04,2026-04-26,0.7959884405136108,2,0,0,0,0,0,0
2022101193,2026-0214-08-02-05-10,2026-02-14,0.835942804813385,3,1,1,1,1,1,1
2022101230,2025-0928-06-04-09-07,2025-09-28,0.793552577495575,3,0,0,0,0,0,0
2022101230,2026-0222-10-01-10-09,2026-02-22,0.8112345337867737,3,1,1,1,1,1,1
2022101234,2026-0315-06-02-06-09,2026-03-15,0.8275298476219177,2,0,0,0,0,0,0
2022101272,2025-0906-06-04-01-07,2025-09-06,0.7757456302642822,3,0,0,1,0,0,1
2022101389,2026-0111-06-01-04-07,2026-01-11,0.7947853207588196,3,1,1,1,1,1,1
2022101411,2026-0801-01-01-03-09,2026-08-01,0.8275298476219177,0,0,0,0,0,0,0
2022101417,2025-0914-09-04-04-03,2025-09-14,0.7757456302642822,3,0,1,1,0,1,1
2022101417,2026-0314-09-01-07-12,2026-03-14,0.7947853207588196,2,0,0,0,0,0,0
2022101443,2026-0503-08-03-04-10,2026-05-03,0.835942804813385,2,0,0,0,0,0,0
2022101448,2025-0920-09-04-06-10,2025-09-20,0.8265727758407593,3,0,0,0,0,0,0
2022101572,2026-0606-09-03-01-10,2026-06-06,0.8275298476219177,2,0,1,1,0,1,1
2022101605,2025-1221-09-05-06-07,2025-12-21,0.793552577495575,3,0,0,0,0,0,0
2022101622,2026-0301-10-01-12-12,2026-03-01,0.7947853207588196,3,0,0,0,0,0,0
2022101634,2026-0315-06-02-06-09,2026-03-15,0.8275298476219177,2,0,0,0,0,0,0
2022101675,2025-1019-04-04-02-12,2025-10-19,0.793552577495575,3,0,0,1,0,0,1
2022101677,2026-0222-10-01-10-07,2026-02-22,0.7947853207588196,2,1,1,1,1,1,1
2022101683,2026-0418-03-01-03-12,2026-04-18,0.7947853207588196,1,1,1,1,1,1,1
2022101818,2025-1228-06-05-08-08,2025-12-28,0.8265727758407593,3,0,0,0,0,0,0
2022101821,2025-1122-03-03-05-06,2025-11-22,0.793552577495575,3,0,1,1,0,1,1
2022101821,2026-0215-08-02-06-07,2026-02-15,0.7947853207588196,3,1,1,1,1,1,1
2022101863,2025-1108-05-05-01-07,2025-11-08,0.793552577495575,3,0,0,0,0,0,0
2022101863,2025-1130-05-05-08-10,2025-11-30,0.8265727758407593,3,0,0,0,0,0,0
2022102020,2025-1018-04-04-01-11,2025-10-18,0.8351354002952576,3,0,1,1,0,1,1
2022102039,2026-0124-06-01-08-10,2026-01-24,0.8275298476219177,3,0,1,1,0,1,1
2022102123,2025-0907-09-04-02-07,2025-09-07,0.793552577495575,3,0,0,1,0,0,1
2022102123,2026-0110-08-01-03-09,2026-01-10,0.8275298476219177,3,0,0,0,0,0,0
2022102127,2026-0117-08-01-06-07,2026-01-17,0.7947853207588196,3,0,1,1,0,1,1
2022102131,2025-1025-04-04-03-05,2025-10-25,0.793552577495575,3,0,0,1,0,0,1
2022102133,2025-0914-09-04-04-03,2025-09-14,0.7757456302642822,2,0,0,0,0,0,0
2022102135,2026-0531-05-02-12-06,2026-05-31,0.7947853207588196,3,0,0,0,0,0,0
2022102138,2025-1013-08-03-05-04,2025-10-13,0.793552577495575,3,0,0,1,0,0,1
2022102223,2026-0524-08-03-10-08,2026-05-24,0.8133775591850281,1,0,0,0,0,0,0
2022102228,2025-1026-04-04-04-08,2025-10-26,0.793552577495575,3,0,0,0,0,0,0
2022102228,2025-1108-05-05-01-09,2025-11-08,0.8265727758407593,3,0,0,1,0,0,1
2022102263,2025-0907-01-02-06-03,2025-09-07,0.7757456302642822,3,0,0,0,0,0,0
2022102280,2025-0907-01-02-06-09,2025-09-07,0.8265727758407593,3,1,1,1,0,0,1
2022102280,2026-0117-06-01-06-10,2026-01-17,0.835942804813385,3,0,0,0,0,0,0
2022102303,2025-0907-09-04-02-04,2025-09-07,0.7757456302642822,3,1,1,1,1,1,1
2022102303,2025-0915-09-04-05-06,2025-09-15,0.7757456302642822,3,0,0,0,0,0,0
2022102308,2026-0314-09-01-07-06,2026-03-14,0.7947853207588196,3,1,1,1,1,1,1
2022102315,2025-0920-06-04-06-12,2025-09-20,0.8112345337867737,3,0,1,1,0,1,1
2022102315,2025-1213-06-05-03-12,2025-12-13,0.8112345337867737,2,0,0,0,0,0,0
2022102347,2026-0516-04-01-05-07,2026-05-16,0.7947853207588196,1,0,0,0,0,0,0
2022102388,2025-0907-09-04-02-06,2025-09-07,0.793552577495575,3,0,0,0,0,0,0
2022102395,2026-0110-08-01-03-12,2026-01-10,0.7947853207588196,3,1,1,1,1,1,1
2022102435,2025-0906-01-02-05-08,2025-09-06,0.793552577495575,3,1,1,1,1,1,1
2022102435,2025-1012-08-03-04-08,2025-10-12,0.8112345337867737,3,0,0,0,0,0,0
2022102500,2026-0215-10-01-08-09,2026-02-15,0.8275298476219177,3,0,0,0,0,0,0
2022102514,2025-1019-04-04-02-10,2025-10-19,0.8265727758407593,3,0,0,0,0,0,0
2022102624,2026-0621-09-03-06-07,2026-06-21,0.7947853207588196,0,0,0,0,0,0,0
2022102709,2026-0510-04-01-04-04,2026-05-10,0.7959884405136108,0,0,0,0,0,0,0
2022102710,2025-0907-09-04-02-07,2025-09-07,0.793552577495575,3,0,0,0,0,0,0
2022102716,2026-0613-09-03-03-10,2026-06-13,0.8275298476219177,2,0,1,1,0,1,1
2022102722,2025-1102-08-03-11-06,2025-11-02,0.793552577495575,3,1,1,1,1,1,1
2022102785,2025-1207-07-05-02-07,2025-12-07,0.793552577495575,3,0,0,0,0,0,0
2022102821,2025-1213-09-05-03-04,2025-12-13,0.7959884405136108,3,0,0,0,0,0,0
2022102821,2026-0131-10-01-03-04,2026-01-31,0.8225498199462891,3,0,0,1,0,0,1
2022102885,2025-1109-03-03-02-03,2025-11-09,0.793552577495575,3,1,1,1,1,1,1
2022102916,2025-0906-09-04-01-03,2025-09-06,0.7757456302642822,3,0,0,0,0,0,0
2022102956,2025-1213-07-05-03-03,2025-12-13,0.793552577495575,3,0,0,1,0,0,1
2022102993,2026-0411-03-01-01-08,2026-04-11,0.7947853207588196,2,0,0,0,0,0,0
2022103058,2026-0712-10-02-06-12,2026-07-12,0.7947853207588196,0,0,0,0,0,0,0
2022103070,2026-0802-01-01-04-04,2026-08-02,0.7947853207588196,0,0,0,0,0,0,0
2022103078,2026-0726-01-01-02-07,2026-07-26,0.7947853207588196,0,0,0,0,0,0,0
2022103115,2025-0914-06-04-04-08,2025-09-14,0.793552577495575,3,0,1,1,0,1,1
2022103115,2025-1108-05-05-01-09,2025-11-08,0.8265727758407593,3,1,1,1,1,1,1
2022103115,2025-1124-05-05-06-10,2025-11-24,0.8351354002952576,3,0,0,0,0,0,0
2022103149,2025-1123-05-05-05-07,2025-11-23,0.793552577495575,3,0,0,0,0,0,0
2022103181,2026-0725-04-02-01-09,2026-07-25,0.8225498199462891,0,0,0,0,0,0,0
2022103195,2026-0510-04-01-04-08,2026-05-10,0.7947853207588196,1,1,1,1,1,1,1
2022103207,2025-1227-09-05-07-12,2025-12-27,0.8112345337867737,3,0,0,0,0,0,0
2022103232,2026-0111-06-01-04-07,2026-01-11,0.7947853207588196,3,0,1,1,0,1,1
2022103232,2026-0322-06-02-08-08,2026-03-22,0.7947853207588196,2,0,0,0,0,0,0
2022103245,2026-0111-08-01-04-10,2026-01-11,0.835942804813385,3,0,0,0,0,0,0
2022103264,2026-0214-05-01-05-10,2026-02-14,0.835942804813385,3,0,1,1,0,1,1
2022103264,2026-0425-05-02-01-10,2026-04-25,0.835942804813385,2,1,1,1,1,1,1
2022103267,2025-1213-07-05-03-03,2025-12-13,0.793552577495575,3,1,1,1,1,1,1
2022103290,2026-0502-08-03-03-08,2026-05-02,0.7947853207588196,1,0,0,0,0,0,0
2022103308,2025-0906-06-04-01-07,2025-09-06,0.7757456302642822,3,0,0,0,0,0,0
2022103353,2025-0914-06-04-04-07,2025-09-14,0.7757456302642822,3,0,0,0,0,0,0
2022103355,2025-1207-07-05-02-09,2025-12-07,0.8265727758407593,2,0,0,0,0,0,0
2022103510,2025-0915-06-04-05-08,2025-09-15,0.793552577495575,3,0,0,0,0,0,0
2022103510,2026-0426-03-01-06-06,2026-04-26,0.7947853207588196,2,1,1,1,1,1,1
2022103510,2026-0510-04-01-04-09,2026-05-10,0.8112345337867737,1,0,0,0,0,0,0
2022103538,2025-1102-08-03-11-06,2025-11-02,0.793552577495575,3,1,1,1,1,1,1
2022103551,2026-0802-07-02-04-09,2026-08-02,0.7959884405136108,0,0,0,0,0,0,0
2022103592,2026-0110-08-01-03-10,2026-01-10,0.8275298476219177,3,1,1,1,0,0,1
2022103592,2026-0503-08-03-04-10,2026-05-03,0.835942804813385,2,0,0,0,0,0,0
2022103619,2026-0214-10-01-07-07,2026-02-14,0.7947853207588196,3,0,0,0,0,0,0
2022103680,2025-1213-09-05-03-08,2025-12-13,0.793552577495575,3,1,1,1,1,1,1
2022103684,2026-0322-09-01-10-12,2026-03-22,0.8133775591850281,3,0,0,1,0,0,1
2022103684,2026-0704-03-02-03-11,2026-07-04,0.835942804813385,0,0,0,0,0,0,0
2022103686,2026-0315-09-01-08-10,2026-03-15,0.835942804813385,1,1,1,1,1,1,1
2022103686,2026-0510-08-03-06-11,2026-05-10,0.8440565466880798,0,0,0,0,0,0,0
2022103775,2026-0329-09-02-02-09,2026-03-29,0.7947853207588196,2,0,0,0,0,0,0
2022103778,2026-0621-02-01-04-10,2026-06-21,0.8275298476219177,2,0,0,0,0,0,0
2022103785,2026-0328-06-03-01-07,2026-03-28,0.7947853207588196,3,0,0,0,0,0,0
2022103787,2025-1018-08-03-06-10,2025-10-18,0.8265727758407593,1,0,0,0,0,0,0
2022103857,2026-0208-10-01-06-03,2026-02-08,0.7947853207588196,3,0,0,0,0,0,0
2022103859,2025-1228-06-05-08-07,2025-12-28,0.793552577495575,3,0,0,0,0,0,0
2022103932,2025-0907-06-04-02-07,2025-09-07,0.7757456302642822,1,0,0,0,0,0,0
2022104000,2026-0627-03-02-01-01,2026-06-27,0.7959884405136108,0,0,0,0,0,0,0
2022104009,2025-1011-05-04-03-12,2025-10-11,0.793552577495575,3,0,0,0,0,0,0
2022104120,2026-0718-10-02-07-10,2026-07-18,0.8275298476219177,0,0,0,0,0,0,0
2022104126,2026-0105-08-01-02-07,2026-01-05,0.7947853207588196,3,1,1,1,1,1,1
2022104126,2026-0210-08-02-04-04,2026-02-10,0.7947853207588196,2,1,1,1,1,1,1
2022104126,2026-0308-09-01-06-08,2026-03-08,0.8133775591850281,1,0,0,0,0,0,0
2022104130,2026-0523-04-01-07-01,2026-05-23,0.7959884405136108,0,0,0,0,0,0,0
2022104207,2026-0124-10-01-01-10,2026-01-24,0.8275298476219177,3,0,0,0,0,0,0
2022104214,2026-0426-08-03-02-08,2026-04-26,0.7947853207588196,2,0,0,0,0,0,0
2022104214,2026-0531-08-03-12-09,2026-05-31,0.8275298476219177,0,0,0,0,0,0,0
2022104219,2026-0425-05-02-01-10,2026-04-25,0.835942804813385,1,0,0,0,0,0,0
2022104293,2026-0125-10-01-02-04,2026-01-25,0.7959884405136108,3,0,0,0,0,0,0
2022104313,2026-0201-10-01-04-09,2026-02-01,0.8112345337867737,2,0,1,1,0,1,1
2022104317,2026-0627-02-01-05-08,2026-06-27,0.7947853207588196,0,0,0,0,0,0,0
2022104378,2025-1214-06-05-04-08,2025-12-14,0.793552577495575,3,1,1,1,1,1,1
2022104413,2026-0530-08-03-11-06,2026-05-30,0.7947853207588196,2,0,0,0,0,0,0
2022104413,2026-0726-07-02-02-08,2026-07-26,0.8275298476219177,0,0,0,0,0,0,0
2022104432,2025-0915-09-04-05-07,2025-09-15,0.793552577495575,3,0,0,0,0,0,0
2022104432,2026-0503-04-01-02-09,2026-05-03,0.8275298476219177,1,1,1,1,1,1,1
2022104512,2026-0328-06-03-01-07,2026-03-28,0.7947853207588196,3,0,0,0,0,0,0
2022104550,2025-0920-09-04-06-12,2025-09-20,0.8112345337867737,3,0,0,0,0,0,0
2022104590,2026-0425-08-03-01-12,2026-04-25,0.8133775591850281,3,0,0,0,0,0,0
2022104592,2026-0530-05-02-11-08,2026-05-30,0.7947853207588196,0,0,0,0,0,0,0
2022104601,2025-1207-06-05-02-12,2025-12-07,0.793552577495575,2,1,1,1,1,1,1
2022104601,2026-0104-06-01-01-07,2026-01-04,0.7947853207588196,1,0,0,0,0,0,0
2022104608,2026-0228-06-02-01-07,2026-02-28,0.7947853207588196,2,0,0,0,0,0,0
2022104617,2026-0712-02-01-10-11,2026-07-12,0.8484005928039551,1,0,0,0,0,0,0
2022104624,2026-0321-09-01-09-07,2026-03-21,0.7947853207588196,2,0,0,0,0,0,0
2022104645,2025-0928-09-04-09-09,2025-09-28,0.8265727758407593,3,1,1,1,1,1,1
2022104692,2026-0228-10-01-11-09,2026-02-28,0.8112345337867737,2,0,0,0,0,0,0
2022104722,2025-1220-06-05-05-08,2025-12-20,0.793552577495575,3,0,0,0,0,0,0
2022104723,2026-0509-04-01-03-12,2026-05-09,0.7947853207588196,2,0,1,1,0,1,1
2022104724,2026-0711-02-01-09-09,2026-07-11,0.8112345337867737,0,0,0,0,0,0,0
2022104732,2026-0718-02-01-11-10,2026-07-18,0.8275298476219177,0,0,0,0,0,0,0
2022104740,2026-0418-06-03-07-08,2026-04-18,0.7947853207588196,1,0,0,0,0,0,0
2022104745,2025-0928-09-04-09-12,2025-09-28,0.8112345337867737,3,0,0,0,0,0,0
2022104748,2025-0920-09-04-06-10,2025-09-20,0.8265727758407593,3,0,0,0,0,0,0
2022104793,2026-0503-08-03-04-07,2026-05-03,0.7947853207588196,2,0,0,0,0,0,0
2022104801,2026-0621-09-03-06-07,2026-06-21,0.7947853207588196,0,0,0,0,0,0,0
2022104818,2026-0808-04-02-05-06,2026-08-08,0.8275298476219177,0,0,0,0,0,0,0
2022104844,2026-0712-03-02-06-09,2026-07-12,0.8112345337867737,0,0,0,0,0,0,0
2022104850,2026-0322-09-01-10-07,2026-03-22,0.7947853207588196,0,0,0,0,0,0,0
2022104859,2025-0920-06-04-06-06,2025-09-20,0.793552577495575,3,0,1,1,0,1,1
2022104865,2026-0524-05-02-10-08,2026-05-24,0.8275298476219177,1,1,1,1,1,1,1
2022104887,2025-1018-08-03-06-10,2025-10-18,0.8265727758407593,3,1,1,1,1,1,1
2022104898,2025-1018-05-04-06-07,2025-10-18,0.793552577495575,1,0,0,0,0,0,0
2022104902,2025-0920-06-04-06-10,2025-09-20,0.8265727758407593,3,0,0,1,0,0,1
2022104902,2026-0308-06-02-04-09,2026-03-08,0.835942804813385,1,1,1,1,1,1,1
2022104903,2026-0301-10-01-12-12,2026-03-01,0.7947853207588196,3,0,0,1,0,0,1
2022104928,2025-0906-09-04-01-09,2025-09-06,0.8265727758407593,3,1,1,1,1,1,1
2022104956,2026-0613-05-03-03-08,2026-06-13,0.7947853207588196,0,0,0,0,0,0,0
2022104963,2026-0228-10-01-11-08,2026-02-28,0.7947853207588196,1,0,0,0,0,0,0
2022104980,2026-0201-10-01-04-09,2026-02-01,0.8112345337867737,2,0,1,1,0,0,0
2022105002,2025-1011-05-04-03-07,2025-10-11,0.793552577495575,3,0,0,0,0,0,0
2022105006,2025-0915-09-04-05-04,2025-09-15,0.7757456302642822,0,0,0,0,0,0,0
2022105021,2025-1025-04-04-03-05,2025-10-25,0.793552577495575,3,1,1,1,1,1,1
2022105021,2025-1122-03-03-05-06,2025-11-22,0.793552577495575,3,0,0,1,0,0,1
2022105021,2026-0405-09-02-04-07,2026-04-05,0.8133775591850281,1,0,0,0,0,0,0
2022105028,2026-0131-08-02-01-11,2026-01-31,0.835942804813385,1,0,0,0,0,0,0
2022105038,2025-0914-06-04-04-07,2025-09-14,0.7757456302642822,3,0,1,1,0,1,1
2022105053,2025-1220-07-05-05-03,2025-12-20,0.793552577495575,3,0,0,0,0,0,0
2022105055,2025-1214-07-05-04-09,2025-12-14,0.8099031448364258,3,0,0,0,0,0,0
2022105058,2025-1013-08-03-05-04,2025-10-13,0.793552577495575,3,1,1,1,1,1,1
2022105058,2025-1122-08-04-05-07,2025-11-22,0.793552577495575,3,0,0,0,0,0,0
2022105064,2026-0627-03-02-01-11,2026-06-27,0.835942804813385,0,0,0,0,0,0,0
2022105073,2025-1101-08-03-10-09,2025-11-01,0.8265727758407593,3,1,1,1,1,1,1
2022105094,2026-0314-09-01-07-07,2026-03-14,0.7947853207588196,2,1,1,1,1,1,1
2022105109,2026-0214-08-02-05-10,2026-02-14,0.835942804813385,2,0,1,1,0,1,1
2022105118,2026-0502-05-02-03-06,2026-05-02,0.7947853207588196,1,0,0,0,0,0,0
2022105140,2026-0215-08-02-06-09,2026-02-15,0.8275298476219177,2,0,1,1,0,1,1
2022105144,2025-0928-06-04-09-07,2025-09-28,0.793552577495575,2,0,1,1,0,1,1
2022105158,2025-0921-06-04-07-06,2025-09-21,0.793552577495575,2,0,0,0,0,0,0
2022105171,2026-0503-08-03-04-07,2026-05-03,0.7947853207588196,1,0,0,0,0,0,0
2022105175,2025-1207-06-05-02-07,2025-12-07,0.8112345337867737,3,0,1,1,0,1,1
2022105198,2025-1018-05-04-06-06,2025-10-18,0.793552577495575,3,0,0,0,0,0,0
2022105201,2025-1206-07-05-01-07,2025-12-06,0.793552577495575,3,1,1,1,1,1,1
2022105201,2026-0124-10-01-01-12,2026-01-24,0.7947853207588196,3,0,0,0,0,0,0
2022105212,2026-0802-01-01-04-08,2026-08-02,0.7947853207588196,0,0,0,0,0,0,0
2022105225,2026-0118-06-01-07-08,2026-01-18,0.8133775591850281,1,0,0,0,0,0,0
2022105233,2026-0523-05-02-09-07,2026-05-23,0.7947853207588196,1,0,0,0,0,0,0
2022105241,2025-1018-05-04-06-06,2025-10-18,0.793552577495575,3,0,0,0,0,0,0
2022105244,2025-0914-06-04-04-11,2025-09-14,0.8440565466880798,3,0,1,1,0,1,1
2022105257,2026-0614-05-03-04-08,2026-06-14,0.7947853207588196,0,0,0,0,0,0,0
2022105258,2026-0307-06-02-03-08,2026-03-07,0.7947853207588196,2,0,0,0,0,0,0
2022105276,2025-1207-06-05-02-12,2025-12-07,0.793552577495575,3,0,0,0,0,0,0
2022105280,2026-0301-09-01-04-09,2026-03-01,0.8275298476219177,1,0,0,0,0,0,0
2022105338,2026-0502-05-02-03-06,2026-05-02,0.7947853207588196,1,0,0,0,0,0,0
2022105367,2026-0725-04-02-01-08,2026-07-25,0.8112345337867737,0,0,0,0,0,0,0
2022105385,2025-1026-08-03-09-07,2025-10-26,0.793552577495575,3,0,0,0,0,0,0
2022105390,2025-1026-04-04-04-10,2025-10-26,0.8265727758407593,3,0,0,0,0,0,0
2022105421,2026-0607-05-03-02-09,2026-06-07,0.8275298476219177,1,0,0,0,0,0,0
2022105429,2026-0516-05-02-07-12,2026-05-16,0.7947853207588196,2,1,1,1,1,1,1
2022105439,2026-0117-08-01-06-08,2026-01-17,0.7947853207588196,3,1,1,1,1,1,1
2022105439,2026-0201-08-02-02-07,2026-02-01,0.7947853207588196,3,0,1,1,0,1,1
2022105442,2025-0906-06-04-01-10,2025-09-06,0.8265727758407593,3,0,1,1,0,1,1
2022105456,2026-0405-06-03-04-09,2026-04-05,0.8275298476219177,1,0,0,0,0,0,0
2022105495,2026-0809-04-02-06-09,2026-08-09,0.8133775591850281,0,0,0,0,0,0,0
2022105549,2026-0215-10-01-08-09,2026-02-15,0.8275298476219177,3,0,0,0,0,0,0
2022105556,2026-0503-04-01-02-06,2026-05-03,0.7947853207588196,1,0,0,0,0,0,0
2022105611,2026-0718-10-02-07-10,2026-07-18,0.8275298476219177,0,0,0,0,0,0,0
2022105702,2025-0915-06-04-05-09,2025-09-15,0.8265727758407593,2,1,1,1,1,1,1
2022105722,2025-1123-08-04-06-08,2025-11-23,0.8112345337867737,3,1,1,1,1,1,1
2022105722,2026-0104-08-01-01-09,2026-01-04,0.8275298476219177,3,1,1,1,1,1,1
2022105722,2026-0510-08-03-06-11,2026-05-10,0.8440565466880798,1,1,1,1,1,1,1
2022105769,2026-0207-08-02-03-08,2026-02-07,0.8133775591850281,2,0,0,0,0,0,0
2022105774,2025-1026-04-04-04-06,2025-10-26,0.793552577495575,3,0,0,0,0,0,0
2022105775,2025-1108-05-05-01-10,2025-11-08,0.8351354002952576,3,0,0,0,0,0,0
2022105787,2025-1207-07-05-02-09,2025-12-07,0.8265727758407593,3,0,0,0,0,0,0
2022105795,2025-0915-09-04-05-04,2025-09-15,0.7757456302642822,1,0,0,0,0,0,0
2022105803,2026-0301-06-02-02-06,2026-03-01,0.7947853207588196,2,0,0,0,0,0,0
2022105823,2026-0328-06-03-01-12,2026-03-28,0.8133775591850281,2,0,0,0,0,0,0
2022105839,2026-0426-03-01-06-06,2026-04-26,0.7947853207588196,3,0,0,0,0,0,0
2022105847,2025-0915-06-04-05-03,2025-09-15,0.7757456302642822,3,1,1,1,1,1,1
2022105847,2025-1109-05-05-02-07,2025-11-09,0.793552577495575,3,0,0,0,0,0,0
2022105847,2026-0704-03-02-03-10,2026-07-04,0.8275298476219177,0,0,0,0,0,0,0
2022105863,2025-0914-06-04-04-08,2025-09-14,0.793552577495575,3,0,0,0,0,0,0
2022105903,2025-0915-06-04-05-03,2025-09-15,0.7757456302642822,3,0,0,0,0,0,0
2022105909,2026-0329-06-03-02-08,2026-03-29,0.7947853207588196,3,0,0,0,0,0,0
2022105925,2025-0906-06-04-01-08,2025-09-06,0.793552577495575,3,0,0,1,0,0,1
2022105925,2026-0112-06-01-05-07,2026-01-12,0.7947853207588196,3,0,0,0,0,0,0
2022105963,2025-0907-09-04-02-06,2025-09-07,0.793552577495575,3,0,0,0,0,0,0
2022105965,2026-0329-09-02-02-12,2026-03-29,0.8133775591850281,3,0,0,0,0,0,0
2022106120,2025-1207-06-05-02-07,2025-12-07,0.8112345337867737,3,1,1,1,1,1,1
2022106186,2025-1213-09-05-03-10,2025-12-13,0.8265727758407593,3,0,0,1,0,0,1
2022106186,2026-0531-08-03-12-09,2026-05-31,0.8275298476219177,0,0,0,0,0,0,0
2022106231,2026-0801-01-01-03-09,2026-08-01,0.8275298476219177,0,0,0,0,0,0,0
2022106243,2026-0419-06-03-08-07,2026-04-19,0.7947853207588196,1,0,0,0,0,0,0
2022106304,2025-1228-09-05-08-05,2025-12-28,0.7959884405136108,2,0,0,0,0,0,0
2022106322,2025-1109-08-04-02-09,2025-11-09,0.8265727758407593,3,0,0,0,0,0,0
2022106322,2026-0425-08-03-01-12,2026-04-25,0.8133775591850281,0,0,0,0,0,0,0
2022106328,2026-0718-03-02-07-10,2026-07-18,0.8275298476219177,0,0,0,0,0,0,0
2022106344,2025-1011-05-04-03-07,2025-10-11,0.793552577495575,3,0,0,0,0,0,0
2022106453,2026-0329-09-02-02-12,2026-03-29,0.8133775591850281,1,0,0,0,0,0,0
2022106471,2025-0907-06-04-02-07,2025-09-07,0.7757456302642822,3,1,1,1,1,1,1
2022106568,2025-0906-06-04-01-12,2025-09-06,0.793552577495575,3,0,0,0,0,0,0
2022106582,2026-0411-03-01-01-08,2026-04-11,0.7947853207588196,2,0,0,0,0,0,0
2022106618,2026-0712-03-02-06-09,2026-07-12,0.8112345337867737,1,0,0,0,0,0,0
2022106631,2026-0321-09-01-09-07,2026-03-21,0.7947853207588196,3,0,0,0,0,0,0
2022106633,2025-1214-07-05-04-10,2025-12-14,0.8265727758407593,3,0,1,1,0,1,1
2022106644,2026-0117-08-01-06-08,2026-01-17,0.7947853207588196,3,1,1,1,1,1,1
2022106656,2026-0510-04-01-04-08,2026-05-10,0.7947853207588196,1,0,0,0,0,0,0
2022106658,2026-0620-09-03-05-11,2026-06-20,0.8440565466880798,1,0,0,0,0,0,0
2022106667,2025-0906-09-04-01-08,2025-09-06,0.793552577495575,3,0,0,0,0,0,0
2022106691,2025-0914-06-04-04-12,2025-09-14,0.793552577495575,3,0,1,1,0,1,1
2022106765,2025-0906-09-04-01-03,2025-09-06,0.7757456302642822,1,0,0,0,0,0,0
2022106825,2026-0412-03-01-02-06,2026-04-12,0.7947853207588196,3,0,0,0,0,0,0
2022106828,2026-0718-02-01-11-08,2026-07-18,0.7947853207588196,0,0,0,0,0,0,0
2022106832,2026-0411-03-01-01-09,2026-04-11,0.8112345337867737,1,0,0,0,0,0,0
2022106920,2025-1228-09-05-08-07,2025-12-28,0.793552577495575,3,0,1,1,0,1,1
2022106920,2026-0308-09-01-06-12,2026-03-08,0.8133775591850281,3,0,0,0,0,0,0
2022106924,2026-0105-08-01-02-07,2026-01-05,0.7947853207588196,3,0,0,0,0,0,0
2022106924,2026-0509-04-01-03-12,2026-05-09,0.7947853207588196,2,0,0,0,0,0,0
2022106924,2026-0627-03-02-01-10,2026-06-27,0.8275298476219177,1,0,0,0,0,0,0
2022106942,2026-0523-05-02-09-11,2026-05-23,0.8440565466880798,1,0,0,0,0,0,0
2022106951,2025-0914-06-04-04-06,2025-09-14,0.7757456302642822,3,0,0,0,0,0,0
2022106951,2026-0802-04-02-04-09,2026-08-02,0.7947853207588196,0,0,0,0,0,0,0
2022106998,2026-0628-10-02-02-12,2026-06-28,0.7947853207588196,0,0,0,0,0,0,0
2022107047,2026-0404-06-03-03-12,2026-04-04,0.8133775591850281,0,0,0,0,0,0,0
2022107134,2025-1025-08-03-08-09,2025-10-25,0.8265727758407593,3,0,0,0,0,0,0
2022107163,2025-0913-06-04-03-08,2025-09-13,0.793552577495575,2,1,1,1,1,1,1
2022107167,2025-0906-06-04-01-12,2025-09-06,0.793552577495575,3,0,0,0,0,0,0
2022107278,2025-0914-09-04-04-12,2025-09-14,0.793552577495575,3,1,1,1,1,1,1
2022107278,2025-1206-07-05-01-10,2025-12-06,0.8265727758407593,2,0,1,1,0,1,1
2022107282,2026-0201-08-02-02-10,2026-02-01,0.835942804813385,2,1,1,1,1,1,1
2022107306,2026-0426-08-03-02-12,2026-04-26,0.8133775591850281,2,0,0,0,0,0,0
2022107342,2026-0516-04-01-05-08,2026-05-16,0.7947853207588196,2,0,0,0,0,0,0
2022110007,2026-0221-05-01-07-07,2026-02-21,0.7947853207588196,3,1,1,1,1,1,1
2022110007,2026-0606-05-03-01-11,2026-06-06,0.835942804813385,1,1,1,1,1,1,1
2022110038,2025-1018-05-04-06-07,2025-10-18,0.793552577495575,3,0,0,0,0,0,0
2022110040,2026-0207-10-01-05-09,2026-02-07,0.8112345337867737,3,1,1,1,1,1,1
2022110063,2025-0906-09-04-01-12,2025-09-06,0.793552577495575,3,0,0,0,0,0,0
